OBJECTID,FIREEVENT_ID,INCIDENT_NO,INCIDENT_NM,INCIDENT_ID,COUNTY_LABEL_NM,FIRE_TWP_WHOLE_NO,FIRE_TWP_FRACT_NO,FIRE_RGE_WHOLE_NO,FIRE_RGE_FRACT_NO,FIRE_RGE_DIR_FLG,FIRE_SECT_NO,SITE_ELEV,FIREGCAUSE_LABEL_NM,FIRESCAUSE_LABEL_NM,BURNESCAPE_RSN_LABEL_NM,ACRES_BURNED,START_DT,START_TM,DSCVR_DT,DSCVR_TM,CONTROL_DT,CONTROL_TM,FIRE_OUT_DT,FIRE_OUT_TM,BURN_MERCH_AREA,BURN_REPROD_AREA,BURN_NONSTOCK_AREA,FIREEVNT_CLASS_CD,FIREEVNT_CLASS_LABEL_NM,SECTION_SUBDIV_PTS_ID,LAT_COORD,LON_COORD,RES_ORDER_NO,NON_DNR_RES_ORDER_NO,START_OWNER_AGENCY_NM,START_JURISDICTION_AGENCY_NM,SHAPE,PROTECTION_TYPE,REGION_NAME
3252,53085,1537,5171 Medicine Valley,52918,YAKIMA,11,0,16,0,E,21,<Null>,Undetermined,None,<Null>,0,7/31/17,1658,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,989029,46.426134,-120.828157,<Null>,WA-YAA-315,<Null>,<Null>,Point,DNR Assist Other Agency,SOUTHEAST
17636,51356,1504,EAST BAY,51209,MASON,20,0,3,0,W,2,0,Miscellaneou,Fireworks,<Null>,0,7/31/17,1230,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,597429,47.24879,-123.02347,WA-SPS-0090,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,SO PUGET
14909,53037,1535,Red Top Divide,52870,KITTITAS,21,0,17,0,E,8,0,Undetermined,None,<Null>,0,7/31/17,1448,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,567648,47.325218,-120.736652,<Null>,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,SOUTHEAST
8417,51393,815,KID VALLEY,51246,COWLITZ,10,0,1,0,E,12,<Null>,Undetermined,None,<Null>,0,7/31/17,1556,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,448140,46.36536,-122.625787,WA-PCS-0114,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
9844,51361,813,LUND/HWY 101,51214,GRAYS HARBOR,16,0,8,0,W,17,<Null>,Undetermined,None,<Null>,0,7/31/17,1413,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,466703,46.87104,-123.70129,WA-PCS-0113,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
13499,51362,57,ROSEBURG,51215,THURSTON,15,0,3,0,W,5,157,Miscellaneou,Other,<Null>,3.3,7/31/17,1713,7/31/17,1700,8/1/17,1500,8/18/17,1345,<Null>,<Null>,<Null>,1,Classified,611095,46.814612,-123.086628,WA-SPS-0091,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
11958,51861,70,Sandstone,51734,CHELAN,23,0,18,0,E,1,<Null>,Miscellaneou,Vehicle Fire,<Null>,0.1,7/31/17,1155,7/31/17,1145,7/31/17,1325,9/19/17,1100,<Null>,<Null>,<Null>,1,Classified,25464,47.516958,-120.530417,WA-SES-311,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
15837,51363,58,FARM HOUSE,51216,MASON,20,0,3,0,W,14,45,Miscellaneou,Other,<Null>,1,7/31/17,1727,7/31/17,1727,7/31/17,2142,8/20/17,1523,<Null>,<Null>,<Null>,1,Classified,1167,47.22283,-123.01522,WA-SPS-0092,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
19225,51582,58,BLANKENSHIP,51435,LEWIS,12,0,3,0,E,17,681,Debris Burn,None,Extinguish,0.1,7/31/17,1915,7/31/17,1900,7/31/17,2030,8/2/17,1230,0.1,<Null>,<Null>,1,Classified,598705,46.52716,-122.46783,WA-PCS-0116,<Null>,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
18916,51358,56,HAYES RD,51211,CLARK,5,0,1,0,W,10,<Null>,Smoker,Cigarette Th,<Null>,0.3,7/31/17,1205,7/31/17,1200,7/31/17,1330,8/1/17,1427,<Null>,<Null>,<Null>,1,Classified,742153,45.93323,-122.66767,WA-PCS-0110,<Null>,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
8775,51357,57,CHARTER OAK,51210,CLARK,4,0,2,0,E,9,300,Miscellaneou,Power Line,<Null>,0.5,7/31/17,1324,7/31/17,1324,7/31/17,1500,8/1/17,1410,<Null>,<Null>,<Null>,1,Classified,506324,45.84733,-122.56603,WA-PCS-0112,<Null>,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
9010,51655,9,HOH RIVER,51508,CLALLAM,27,0,12,0,W,20,560,Logging,Sparks,<Null>,0.33,7/31/17,1806,7/31/17,1806,8/1/17,31,8/4/17,1630,<Null>,<Null>,<Null>,1,Classified,893460,47.830859,-124.279384,WA-OLS-009,<Null>,DNR,DNR,Point,DNR Protection FFPA,OLYMPIC
10694,51359,207,CURLEW DRIVE,51212,FERRY,37,0,33,0,E,17,2533,Miscellaneou,Other,<Null>,0.5,7/31/17,1045,7/31/17,1052,7/31/17,1530,8/5/17,1200,0.5,<Null>,<Null>,1,Classified,947377,48.70966,-118.66199,WA-NES-1583,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
8614,56972,1517,SANDBAR,56825,KLICKITAT,3,0,12,0,E,34,0,Undetermined,None,<Null>,0,7/1/18,1050,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,1063351,45.702995,-121.29029,WA-CGF-222,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,SOUTHEAST
8936,56974,1518,RAILROAD TRACK,56827,YAKIMA,14,0,19,0,E,9,0,Undetermined,None,<Null>,0,7/1/18,2153,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,328865,46.71526,-120.456483,WA-YKCN-249,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,SOUTHEAST
2494,56971,1516,ROCKY PRAIRIE,56824,YAKIMA,16,0,15,0,E,24,0,Undetermined,None,<Null>,0,7/1/18,29,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,933010,46.862782,-120.895688,WA-OWF-239,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,SOUTHEAST
3928,55663,894,QUINNS MEADOW,55516,STEVENS,38,0,40,0,E,9,<Null>,Undetermined,None,<Null>,0,7/1/18,1210,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,446440,48.81697,-117.77473,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
18663,55702,822,SILVAN DR,55555,CLARK,4,0,3,0,E,7,<Null>,Undetermined,None,<Null>,0,7/1/18,1338,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,1067854,45.84628,-122.485833,WA-PCS-113,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
18050,55704,824,GABRIEL,55557,CLARK,5,0,2,0,E,36,<Null>,Undetermined,None,<Null>,0,7/1/18,1458,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,850523,45.87217,-122.49596,<Null>,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
15048,58403,830,FA Ellensburg Pass,58256,KITTITAS,17,0,17,0,E,34,<Null>,Undetermined,None,<Null>,0,7/1/18,1511,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,508432,46.919084,-120.697797,WA-SES-245,<Null>,<Null>,<Null>,Point,<Null>,SOUTHEAST
16065,56717,64,Bingen,56570,KLICKITAT,3,0,11,0,E,29,92,Undetermined,None,<Null>,0.21,7/1/18,1730,7/1/18,1650,7/1/18,1845,7/4/18,1350,<Null>,<Null>,<Null>,1,Classified,792587,45.71723,-121.455539,WA-SES-246,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
171,55661,194,TAYLOR FLATS,55514,STEVENS,32,0,38,0,E,34,3400,Debris Burn,None,Fire Break,0.4,7/1/18,930,7/1/18,929,7/1/18,2100,7/16/18,1411,0.4,<Null>,<Null>,1,Classified,668970,48.230592,-118.007524,WA-NES-1455,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
5125,55719,196,SEVEN BLUFF,55572,SPOKANE,26,0,41,0,E,13,1875,Recreation,Camper,<Null>,12.2,7/1/18,1630,7/1/18,1634,7/2/18,1500,7/11/18,1631,<Null>,<Null>,<Null>,1,Classified,816018,47.74593,-117.56356,WA-NES-1460,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
3617,57142,63,Stormy Creek,56995,CHELAN,27,0,19,0,E,22,1600,Undetermined,None,<Null>,79,7/1/18,1404,7/1/18,1404,7/10/18,1800,9/14/18,1500,<Null>,<Null>,<Null>,1,Classified,574747,47.83276,-120.42452,WA-SES-243,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
454,55794,197,JENNINGS SPOT,55647,SPOKANE,23,0,42,0,E,34,2369,Miscellaneou,Fireworks,<Null>,0.01,7/1/18,2230,7/1/18,2243,7/1/18,2345,7/5/18,1310,<Null>,<Null>,<Null>,1,Classified,703380,47.43627,-117.47978,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
2368,55874,195,TRENT,55727,SPOKANE,26,0,45,0,E,25,2085,Recreation,Other,<Null>,0.68,7/1/18,1030,7/1/18,1030,7/1/18,1315,7/8/18,1030,<Null>,<Null>,<Null>,1,Classified,256924,47.72762,-117.05558,<Null>,<Null>,Private,Joint DNR & WA Fire Service,Point,DNR Protection FFPA,NORTHEAST
2520,56726,70,Lewis Peak,56579,WALLA WALLA,7,0,38,0,E,24,<Null>,Undetermined,None,<Null>,0.2,7/1/18,1830,7/1/18,1830,7/1/18,2000,7/1/18,2100,<Null>,<Null>,<Null>,1,Classified,366663,46.070467,-118.002969,WA-SES-257,DNR-20356,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
6324,56718,65,Bloodgood Creek,56571,KLICKITAT,4,0,15,0,E,17,1680,Undetermined,None,<Null>,0.1,7/1/18,2150,7/1/18,2150,7/1/18,2310,7/5/18,1830,<Null>,<Null>,<Null>,1,Classified,1166205,45.831905,-120.957326,WA-SES-248,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
8624,56518,62,Conrad,56371,YAKIMA,15,0,17,0,E,27,1950,Under Invest,None,<Null>,4583,7/1/18,1424,7/1/18,1410,7/4/18,1702,8/3/18,1530,<Null>,<Null>,<Null>,1,Classified,1163610,46.760696,-120.689574,WA-SES-244,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
8095,55656,896,SHORELINE,55509,SPOKANE,27,0,41,0,E,26,<Null>,Undetermined,None,<Null>,0,7/2/18,1337,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,65931,47.80735,-117.59117,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
7260,56719,66,Whiskey,56572,KITTITAS,18,0,21,0,E,32,<Null>,Under Invest,None,<Null>,0.4,7/2/18,900,7/2/18,900,7/2/18,1516,7/5/18,1351,<Null>,<Null>,<Null>,1,Classified,621700,47.008259,-120.229156,WA-SES-250,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
15338,57783,49,MILE POST 41,57636,LEWIS,13,0,4,0,W,23,500,Debris Burn,None,Extinguish,1.7,7/2/18,1520,7/2/18,1520,7/2/18,2029,7/19/18,1048,<Null>,<Null>,<Null>,1,Classified,802757,46.60026,-123.14639,WA-PCS-116,<Null>,Private,Joint DNR & WA Fire Service,Point,DNR Protection FFPA,PACIFIC CASC
11409,56725,69,South Fork Manastash,56578,KITTITAS,17,0,16,0,E,4,3400,Under Invest,None,<Null>,1.25,7/2/18,2022,7/2/18,2133,7/3/18,1815,7/18/18,904,1.25,<Null>,<Null>,1,Classified,66580,46.990886,-120.84663,WA-SES-255,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
14721,55669,38,B8515,55522,THURSTON,18,0,3,0,W,21,1400,Under Invest,None,<Null>,8.5,7/2/18,800,7/2/18,800,7/3/18,2015,8/6/18,1320,<Null>,8.5,<Null>,1,Classified,812266,47.02619,-123.06759,WA-SPS-0051,<Null>,DNR,DNR,Point,DNR Protection FFPA,SO PUGET
76,56722,68,Summitview,56575,KITTITAS,20,0,15,0,E,15,2127,Under Invest,None,<Null>,0.2,7/2/18,1800,7/2/18,1800,7/3/18,955,7/17/18,1400,<Null>,<Null>,<Null>,1,Classified,604580,47.225711,-120.952771,WA-SES-253,<Null>,DNR,DNR,Point,DNR Protection Non-FFPA under agreement,SOUTHEAST
1812,55757,198,CLIFFVIEW,55610,SPOKANE,24,0,43,0,E,7,2361,Miscellaneou,Combustion,<Null>,1.6,7/2/18,500,7/2/18,448,7/2/18,1030,7/7/18,1057,<Null>,<Null>,<Null>,1,Classified,320961,47.58205,-117.41982,WA-NES-1465,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
5064,55799,199,WOOD,55652,SPOKANE,26,0,40,0,E,11,2530,Miscellaneou,Firearms,<Null>,0.7,7/2/18,742,7/2/18,735,7/3/18,1000,7/7/18,1216,<Null>,<Null>,<Null>,1,Classified,911373,47.76475,-117.72535,WA-NES-1466,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
5253,55810,50,CLARK CREEK,55663,COWLITZ,8,0,2,0,W,7,100,Undetermined,None,<Null>,0.01,7/2/18,2230,7/2/18,2203,7/3/18,1400,7/3/18,1630,<Null>,<Null>,<Null>,1,Classified,328815,46.192275,-122.979887,WA-PCS-119,<Null>,Private,Joint DNR & WA Fire Service,Point,DNR Protection FFPA,PACIFIC CASC
1008,56721,67,Mile Marker 17,56574,KLICKITAT,4,0,14,0,E,17,542,Under Invest,None,<Null>,0.1,7/2/18,1550,7/2/18,1550,7/2/18,1721,7/5/18,1244,<Null>,<Null>,<Null>,1,Classified,596156,45.832223,-121.082473,WA-SES-252,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
3006,56730,71,Bear Creek,56583,KITTITAS,21,0,26,0,E,14,3000,Under Invest,None,<Null>,0.12,7/2/18,2005,7/3/18,1235,7/4/18,2048,7/8/18,1245,0.12,<Null>,<Null>,1,Classified,327615,47.318344,-119.522862,WA-SES-254,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
263,55716,611,ANDREWS,55569,COWLITZ,7,0,1,0,W,9,<Null>,Undetermined,None,<Null>,0,7/3/18,1600,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,Unclassified,1035028,46.104821,-122.815816,WA-PCS-118,<Null>,<Null>,<Null>,Point,Threat To DNR Protection FFPA Land,PACIFIC CASC
18325,55699,1540,SASWILLA BASIN,55552,FERRY,28,0,33,0,E,18,<Null>,Undetermined,None,<Null>,0,7/3/18,1057,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,689849,47.92874,-118.72059,<Null>,WA-COA-000081,<Null>,<Null>,Point,DNR Assist Other Agency,NORTHEAST
12516,56975,1519,SR 14 MILE MARKER 119,56828,KLICKITAT,3,0,19,0,E,31,0,Undetermined,None,<Null>,0,7/3/18,833,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,406385,45.701031,-120.480184,WA-WFS-256,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,SOUTHEAST
7477,56977,1520,BAIRD SPRINGS,56830,GRANT,20,0,23,0,E,6,<Null>,Undetermined,None,<Null>,0,7/3/18,1603,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,121139,47.254234,-119.993111,WA-SPD-259,<Null>,<Null>,<Null>,Point,DNR Assist Other Agency,SOUTHEAST
1151,55724,801,BURROWS ISLAND,55577,SKAGIT,35,0,1,0,E,33,<Null>,Undetermined,None,<Null>,0,7/3/18,1825,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,128283,48.435273,-122.215342,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHWEST
1837,58404,831,FA Granite Falls,58257,CHELAN,28,0,21,0,E,29,<Null>,Undetermined,None,<Null>,0,7/3/18,2154,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,919126,47.900213,-120.225768,WA-SES_260,<Null>,<Null>,<Null>,Point,<Null>,SOUTHEAST
12510,55697,897,FALSE BOUNDARY,55550,FERRY,40,0,34,0,E,9,<Null>,Undetermined,None,<Null>,0,7/3/18,2052,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,1042527,48.98199,-118.51364,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
15804,55693,39,ROCKING LANE,55546,THURSTON,16,0,2,0,E,5,160,Under Invest,None,<Null>,1.3,7/3/18,1300,7/3/18,1300,7/3/18,1500,8/1/18,1424,<Null>,<Null>,<Null>,1,Classified,114650,46.90178,-122.58194,WA-SPS-0053,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
1894,55696,201,WHISKEY FLATS,55549,STEVENS,29,0,40,0,E,23,1900,Miscellaneou,Fireworks,<Null>,0.01,7/3/18,2030,7/3/18,2057,7/3/18,2200,7/8/18,1233,<Null>,<Null>,<Null>,1,Classified,783278,47.99619,-117.72227,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
1000,55725,13,DECATUR HEAD,55578,SAN JUAN,35,0,1,0,W,15,20,Recreation,Camper,<Null>,0.1,7/3/18,1245,7/3/18,1100,7/3/18,2007,7/18/18,1450,<Null>,<Null>,<Null>,1,Classified,59197,48.51972,-122.796402,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHWEST
3062,55673,9,DONKEY CREEK,55526,GRAYS HARBOR,17,0,9,0,W,16,211,Miscellaneou,Fireworks,<Null>,0.1,7/3/18,1535,7/3/18,1330,7/3/18,1800,7/7/18,1146,<Null>,<Null>,<Null>,1,Classified,1158264,46.958786,-123.809995,WA-OLS-272,<Null>,DNR,DNR,Point,DNR Protection FFPA,OLYMPIC
10018,55694,40,3000 EAST TRAILS,55547,MASON,22,0,2,0,W,34,274,Under Invest,None,<Null>,0.1,7/3/18,1610,7/3/18,1600,7/3/18,1920,7/13/18,1140,<Null>,<Null>,<Null>,1,Classified,1164133,47.353296,-122.919066,WA-SPS-0054,<Null>,DNR,DNR,Point,DNR Protection FFPA,SO PUGET
8930,56978,1521,SOUTH AHTANUM,56831,YAKIMA,12,0,17,0,E,18,0,Arson,Other,<Null>,0,7/4/18,1826,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,496830,46.528778,-120.745292,<Null>,WA-YAA-68,Bureau of Indian Affairs,Bureau of Indian Affairs,Point,DNR Assist Other Agency,SOUTHEAST
10120,55781,1541,NISQUALLY JOHN,55634,WHITMAN,12,0,44,0,E,24,0,Undetermined,None,<Null>,0,7/4/18,1524,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,701284,46.51234,-117.23046,WA-NES-1479,<Null>,<Null>,WA Fire Service,Point,DNR Assist Other Agency,NORTHEAST
17252,55714,1544,RIVERSIDE CUTOFF,55567,OKANOGAN,34,0,26,0,E,3,<Null>,Miscellaneou,Power Line,<Null>,0,7/4/18,100,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,786672,48.48046,-119.55145,<Null>,<Null>,<Null>,<Null>,Point,DNR Assist Other Agency,NORTHEAST
18216,55855,1542,OLD SCHMIDLE ,55708,STEVENS,32,0,40,0,E,11,0,Under Invest,None,<Null>,0,7/4/18,1440,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,931208,48.28631,-117.72365,<Null>,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,NORTHEAST
16905,55994,1543,RACEWAY SPOT,55847,SPOKANE,25,0,42,0,E,18,0,Miscellaneou,Burnin Mater,<Null>,0,7/4/18,1600,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,234234,47.66291,-117.55301,<Null>,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,NORTHEAST
15602,56981,1522,MILEPOST 13,56834,KITTITAS,15,0,20,0,E,6,0,Miscellaneou,Burnin Mater,<Null>,0,7/4/18,1951,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,1164526,46.817778,-120.372132,<Null>,<Null>,<Null>,<Null>,Point,DNR Assist Other Agency,SOUTHEAST
2973,55837,807,SUMMIT LAKE SMOKE,55690,THURSTON,18,0,4,0,W,14,<Null>,Undetermined,None,<Null>,0,7/4/18,1530,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,361341,47.04463,-123.14455,WA-SPS-0061,<Null>,<Null>,<Null>,Point,<Null>,SO PUGET
2226,55718,899,BESSIE SMOKE,55571,FERRY,37,0,33,0,E,20,<Null>,Undetermined,None,<Null>,0,7/4/18,2120,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,892955,48.68453,-118.66749,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
1903,55721,900,PIONEER,55574,PEND OREILLE,35,0,43,0,E,11,<Null>,Undetermined,None,<Null>,0,7/4/18,1118,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,43717,48.55464,-117.34627,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
1946,55737,825,ABERNATHY BONFIRE,55590,COWLITZ,9,0,4,0,W,9,<Null>,Undetermined,None,<Null>,0,7/4/18,933,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,569349,46.27567,-123.18241,<Null>,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
17016,55701,823,MT ST HELENS,55554,COWLITZ,7,0,4,0,E,23,<Null>,Undetermined,None,<Null>,0,7/4/18,1020,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,689006,46.076443,-122.276779,WA-PCS-124,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
11111,55836,806,CEDAR FLATS,55689,THURSTON,18,0,3,0,W,26,<Null>,Undetermined,None,<Null>,0,7/4/18,900,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,22077,47.01971,-123.02666,WA-SPS-0056,<Null>,<Null>,<Null>,Point,<Null>,SO PUGET
12093,55698,898,LAURIER,55551,FERRY,40,0,36,0,E,11,<Null>,Undetermined,None,<Null>,0,7/4/18,818,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,540818,48.98317,-118.19746,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
12071,58717,884,FA-BATTLE GROUND LAKE,58570,CLARK,4,0,3,0,E,19,<Null>,Undetermined,None,<Null>,0,7/4/18,2008,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,141752,45.817415,-122.48575,WA-PCS-0129,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
7176,55726,14,LAKE SAMISH,55579,WHATCOM,37,0,3,0,E,3,1036,Miscellaneou,Fireworks,<Null>,0.3,7/4/18,1,7/4/18,1130,7/5/18,200,7/13/18,1407,0.3,<Null>,<Null>,1,Classified,1122025,48.6796,-122.40822,WA-NWS-0061,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHWEST
6507,55713,208,292 SPOT,55566,STEVENS,30,0,41,0,E,31,2439,Debris Burn,None,Other,0.01,7/4/18,1800,7/4/18,1915,7/4/18,2030,7/5/18,1226,0.01,<Null>,<Null>,1,Classified,574766,48.06136,-117.67501,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
6623,55758,214,SHADY ACRES,55611,STEVENS,36,0,38,0,E,16,1828,Miscellaneou,Fireworks,<Null>,0.01,7/4/18,2130,7/4/18,2130,7/4/18,2210,7/4/18,2240,<Null>,<Null>,<Null>,1,Classified,524686,48.61366,-118.02299,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
14936,56773,73,Cooke Camp #1,56626,KITTITAS,19,0,20,0,E,18,3490,Recreation,Camper,<Null>,0.1,7/4/18,2259,7/4/18,2230,7/5/18,42,7/5/18,1123,0.1,<Null>,<Null>,1,Classified,689151,47.141011,-120.379935,WA-SES-265,<Null>,DNR,DNR,Point,DNR Protection FFPA,SOUTHEAST
12337,55739,41,C4000,55592,THURSTON,17,0,4,0,W,2,2612,Undetermined,None,<Null>,0.1,7/4/18,830,7/4/18,835,7/4/18,1550,8/21/18,1245,<Null>,0.1,<Null>,1,Classified,611341,46.988382,-123.148457,WA-SPS-0055,<Null>,DNR,DNR,Point,DNR Protection FFPA,SO PUGET
12519,55740,42,LOW BANK #6,55593,THURSTON,17,0,4,0,W,15,1900,Undetermined,None,<Null>,0.01,7/4/18,950,7/4/18,930,7/4/18,1430,7/10/18,1500,<Null>,0.01,<Null>,1,Classified,476675,46.9604,-123.170017,WA-SPS-0057,<Null>,DNR,DNR,Point,DNR Protection FFPA,SO PUGET
14510,55715,53,INDEPENDENCE,55568,LEWIS,13,0,2,0,W,8,300,Debris Burn,None,<Null>,0.1,7/4/18,1940,7/4/18,1930,7/4/18,2045,7/4/18,2045,<Null>,<Null>,<Null>,1,Classified,347971,46.62873,-122.96349,WA-PCS-128,46.62989,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
18501,55742,44,PICKERING POWERLINE,55595,MASON,21,0,2,0,W,33,114,Miscellaneou,Power Line,<Null>,0.05,7/4/18,1345,7/4/18,1300,7/4/18,1630,7/15/18,1340,<Null>,<Null>,<Null>,1,Classified,833078,47.265324,-122.940346,WA-SPS-0059,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
16965,56045,51,DUPONT,55898,COWLITZ,6,0,1,0,W,28,90,Miscellaneou,Fireworks,<Null>,0.04,7/4/18,946,7/4/18,946,7/4/18,1330,7/4/18,1330,<Null>,<Null>,<Null>,1,Classified,1154289,45.974482,-122.814532,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
18721,55793,204,HARVARD SPOT,55646,SPOKANE,24,0,45,0,E,33,2660,Miscellaneou,Fireworks,<Null>,0.01,7/4/18,1600,7/4/18,1633,7/4/18,1830,7/10/18,1617,<Null>,<Null>,<Null>,1,Classified,534838,47.61495,-117.11341,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
